id,pair_id,pair_suffix,label,original_split,assigned_split,text
4.617.N,4.617,N,0,test,test,Por que é que o Napoleão era sempre convidado para todas as festas? Porque era animado.
5.886.H,5.886,H,1,test,test,Qual cantor usa hack nos jogos? O Cheatãozinho.
4.343.H,4.343,H,1,test,train,Qual é a nacionalidade de um canalizador de bigode? É um mexe-cano.
5.1722.N,5.1722,N,0,test,test,"Qual é o bruxo-malvadão que ia, mas já voltou? Draco Malfoi."
5.2775.N,5.2775,N,0,test,train,Qual o ativista boxeador? Nelson Mandela
5.3878.N,5.3878,N,0,test,train,Por que o lápis foi malhar? Pra ficar fitness.
5.1160.H,5.1160,H,1,test,test,Qual o pão que te ajuda a respirar? O pão Pulman.
5.1984.H,5.1984,H,1,test,train,Por que o eletricista ficou louco quando viu seu carro? Porque viu o Fio Rino 
5.3988.H,5.3988,H,1,test,train,"Qual o objetivo das empresas do Faustão? O lucro, bixo!"
5.2593.H,5.2593,H,1,test,validation,Por que a pessoa com problema estomacal chorava ao peidar? Porque era Gás Triste.
5.1132.N,5.1132,N,0,test,train,Por que a compradora sempre ficava feliz na joalheria? Porque ela ai na vivara.
5.2420.H,5.2420,H,1,test,test,Qual é a revista favorita dos pintores? Toda Teenta.
5.1636.H,5.1636,H,1,test,train,Por que o dono do canil escreveu uma carta para seus cachorros? Porque ele sabe que o Rotweiller.
5.3262.H,5.3262,H,1,test,validation,Por que todo corno alcança seus objetivos? Por causa da lei da traição.
4.548.N,4.548,N,0,test,train,Alguma vez viram um surdo com um sixpack? É um surdo.
4.91.H,4.91,H,1,test,train,O que diz uma aranha carente? Arac-need-you!
4.244.N,4.244,N,0,test,train,O Tom Cruise está à frente dum urinol durante duas horas . Qual é o filme? Missão Impossível.
5.3639.H,5.3639,H,1,test,test,"Qual poção você toma e desapega, desapega? O elixir."
5.2343.N,5.2343,N,0,test,train,Qual jornalista esportivo é ainda adolescente? Dudu Camargo.
5.3967.H,5.3967,H,1,test,test,Qual o candidado favorito do Cerveró? Cabo DesceoOlho.
4.408.H,4.408,H,1,test,train,Qual é o melhor ar para curar doenças? O ar comprimido.
4.86.H,4.86,H,1,test,test,O que é que os espelhos fazem no dia antes das eleições? Refletem em quem vão votar.
5.2849.N,5.2849,N,0,test,train,Apresentadora que dorme muito? Fátima Bernardes
5.2125.H,5.2125,H,1,test,train,O que o rapaz fez com as fotos que tirou no ano novo? Reveillou 
4.79.H,4.79,H,1,test,train,O que é uma búzia? São doze búzios.
4.279.N,4.279,N,0,test,train,Hoje preguei um susto a um grupo de tartarugas . Ficaram todos assustados.
5.577.N,5.577,N,0,test,train,O que o roqueiro disse quando o pagodeiro pediu para entrar na banda? Pode tirar o cavalinho da chuva!
5.966.N,5.966,N,0,test,train,Qual diretor famoso roubava as bolsas dos atores? Ryan Coogler.
5.2189.H,5.2189,H,1,test,train,Quem é a cantora que trabalha com transporte público nos Estados Unidos? Van USA 
5.207.N,5.207,N,0,test,train,Qual é a doença transmitida pelo ratinho ladrão? Leptospirose.
5.476.H,5.476,H,1,test,validation,"Por que a Pepsi é inteligente e a Coca burra? Porque a Pepsi estuda e a Coca, cola."
4.320.H,4.320,H,1,test,train,Porque é que a equipa de futebol tem saudades do jogador que foi expulso? Porque é o que faz mais falta.
5.3128.N,5.3128,N,0,test,train,Celular que só funciona em praia de nudismo? Nokia.
5.1566.H,5.1566,H,1,test,test,O que o corredor come para parar de correr? Castanha do Para.
5.2629.H,5.2629,H,1,test,train,Qual o comediante que tá sempre te mandando ir embora? Paulinho GoGo.
5.2349.H,5.2349,H,1,test,train,Qual é o esporte preferido pelos gaúchos? Bahsquete.
5.568.H,5.568,H,1,test,validation,Qual o cão farejador mais famoso? Fábio Assuncão.
5.566.H,5.566,H,1,test,train,Qual ator nunca fica pelado? Siveste Stallone.
4.539.H,4.539,H,1,test,train,"Será que os meus amigos vão passar férias a países do médio oriente? Uns, Irão. Os outros, Paquistão."
5.2984.H,5.2984,H,1,test,train,Que cantor vive sofrendo? Paulo Ricárduo.
5.808.N,5.808,N,0,test,train,Por que o caminhão só andava com as rodas de trás? Porque ele gostava de empinar.
4.118.H,4.118,H,1,test,train,Como é que se faz azeite virgem num restaurante? Com as azeitonas que não foram comidas
5.3596.H,5.3596,H,1,test,train,Qual cidade Boliviana em que as pessoas não andam direito? Cocha Bamba.
5.2727.H,5.2727,H,1,test,train,Por que anjos adoram feijão? Porque são quero beans
5.2019.H,5.2019,H,1,test,validation,Qual é a parte do olho que é mais agitada? A popilha 
5.1494.H,5.1494,H,1,test,train,O cara saiu do banho e apareceu na sala cheio de gente. O que sua mãe lhe falou? Seque sem ser vulgar.
5.894.H,5.894,H,1,test,test,Qual dieta você encontra numa concessionária? Páleo.
5.3370.N,5.3370,N,0,test,validation,"Qual ator é a junção de um tigre, um super-herói e um cantor? Lion."
5.3599.N,5.3599,N,0,test,train,Qual a diferença entre um literalista e um cleptomaníaco? É que um lê e o outro furta.
5.3659.N,5.3659,N,0,test,validation,Qual integrante dos Castro Brothers gosta de te estudar na língua culta? Matheus Castro
5.2443.H,5.2443,H,1,test,train,Qual o tipo de conexão que não funciona no elevador? Internet de escada.
4.559.N,4.559,N,0,test,test,Porque é que os conspiracionistas não usam o Google Chrome? Porque não podem aceitar cookies.
5.2415.N,5.2415,N,0,test,train,Qual é a cidade que quer converter um instrumento musical? Itaquaquecetuba.
5.771.N,5.771,N,0,test,train,Por que a ideia ficou cansada depois da reforma? Porque perdeu o acento.
4.300.N,4.300,N,0,test,train,O que está entre os olhos? O nariz.
5.1461.H,5.1461,H,1,test,train,Qual o carro favorito do fotógrafo? Focus.
4.571.N,4.571,N,0,test,train,"Porque é que o semáforo ficou encarnado? Tu também ficarias, se tivesses de te esfolar no meio da rua"
5.2632.H,5.2632,H,1,test,train,Qual vilão de cinema gosta de chocolate? Dark Vader.
5.2210.N,5.2210,N,0,test,train,Qual é o filme dirigido por Jordan Peele e Sérgio Mallandro? ET!
5.694.H,5.694,H,1,test,train,Qual cantora espirra muito? Atchimna Turner.
4.533.N,4.533,N,0,test,train,Porque é que os políticos são tão ricos? É fruto do seu trabalho.
5.517.N,5.517,N,0,test,train,Por que quem tem os dois pés chatos vai para a Hanna Barbera? Pra ficar com o Jetsons.
5.566.N,5.566,N,0,test,train,Qual ator nunca fica pelado? Silvester Stallone.
5.2464.H,5.2464,H,1,test,validation,Você sabe por que as pessoas usam óculos vermelhos? Para ver melhor.
4.307.N,4.307,N,0,test,validation,Quanto tempo demora um gelado a derreter? Cerca de um quarto de hora.
4.393.N,4.393,N,0,test,train,Catita . É uma palavra que fica no ouvido.
5.743.H,5.743,H,1,test,validation,"Como se chamava o camponês que era forçado por um nobre a perseguir um ex-vocalista da Banda Eva? Vá, Saulo."
5.2118.H,5.2118,H,1,test,train,Por que o rapaz jogou a mulher no forno na hora do sexo? Porque ela era Assado Masoquista
5.1083.H,5.1083,H,1,test,train,Qual a dança de rua é a mais famosa?  Lombada.
5.2915.N,5.2915,N,0,test,train,Qual é a festa favorita dos árbitros? Festa Junina
5.2217.N,5.2217,N,0,test,train,Que terapeuta bebe todo dia? Psicólogo
4.210.H,4.210,H,1,test,train,Qual é o cantor preferido dos gelados? Adam Lamber-t.
5.1193.H,5.1193,H,1,test,train,Qual a sandália usada no exército? Melíssia.
5.815.N,5.815,N,0,test,train,Qual verdura concorda com tudo? Alface.
4.476.H,4.476,H,1,test,train,"Uma freira tinha de pôr supositórios em três bebés. Meteu no primeiro, mas depois foi atender o telefone e esqueceu-se em qual tinha posto. Qual o nome da freira? Madre Teresa de Cal-cu-tá."
4.61.N,4.61,N,0,test,train,Uma mulher manda-se dum prédio e acerta num homem que ia a passar . Qual é o filme? Vertigo.
5.2831.H,5.2831,H,1,test,validation,Qual médico iludia pacientes? Dráuzio Balela
5.1587.N,5.1587,N,0,test,train,Qual é a profissão do homem aranha? Herói.
5.563.N,5.563,N,0,test,train,Porque o Karl Marx ficou irritado quando atendeu o telefone? Era um golpe.
5.1851.N,5.1851,N,0,test,train,O que a pessoa cheia de fé passa quando tem um machucado? Spray.
5.795.N,5.795,N,0,test,train,Qual é o cachorro mais depressivo que existe? É o deprimido.
5.3721.H,5.3721,H,1,test,train,qual jornalista sempre levava bebidas pros colegas? Carlos Trazvontila 
5.867.H,5.867,H,1,test,test,Qual a bebida preferida dos caminhoneiros? Velho Barreira.
5.2082.N,5.2082,N,0,test,train,Qual é o compositor mais jovem? Mozart
5.282.H,5.282,H,1,test,test,Qual banda só tem integrantes que trocaram de sexo? Titrans.
4.491.H,4.491,H,1,test,train,Não há muitos elefantes em Moçambique. Mas no Zimbabué.
5.1929.N,5.1929,N,0,test,test,Qual joalheria não usa gasolina? Vivara.
5.3257.N,5.3257,N,0,test,train,Qual o veículo do gay misterioso? Bisecreta.
5.2629.N,5.2629,N,0,test,train,Qual o comediante que tá sempre te mandando ir embora? Paulinho Serra.
5.3748.N,5.3748,N,0,test,train,Qual o nome do ator que não faz nada além da obrigação? Rodrigo Santoro
5.1172.N,5.1172,N,0,test,train,Como foi que o Seu Siriguejo morreu? Fazendo diet low crab.
5.3125.N,5.3125,N,0,test,train,"O homem foi lavar mão e explodiu, por quê? Por causa do sabonete."
2.2.N,2.2,N,0,test,train,Quem há de nos salvar da hipotenusa? O Batman.
4.661.H,4.661,H,1,test,validation,Para onde vão os perus que têm frio? Para o i-glu.
5.2462.H,5.2462,H,1,test,test,"Quando o Pica-Pau vai ao supermercado, o que ele geralmente faz? Ele pede pano."
5.1070.H,5.1070,H,1,test,validation,Qual pagodeiro é todo enrolado??? Múmiazinho.
5.3282.H,5.3282,H,1,test,train,Qual atriz está em um app de relacionamento? Natália Tinder.
5.2253.H,5.2253,H,1,test,train,Doce preferido dos gatos quando estão no cio? Clit cat 
5.393.H,5.393,H,1,test,train,Qual apresentador tinha um pequeno sítio? Chacarinha
5.3536.N,5.3536,N,0,test,train,Em que o rapaz investiu para manter a forma? Agronegócio.
4.751.N,4.751,N,0,test,test,"Como correu a primeira final de sempre da Liga dos Campeões com patos? Foi bem disputada, cheia de craques da bola e acabou com a vitória do  Real Madrid."
5.3086.N,5.3086,N,0,test,train,Qual o nome do filho do Mc Kevinho? Marcelo.
4.447.H,4.447,H,1,test,train,Para que é que se plantam garfos? Para depois colher.
5.2595.N,5.2595,N,0,test,validation,Qual animal que gosta muito de você? Cachorro.
5.3752.H,5.3752,H,1,test,train,Jogador do Rio que também é funileiro? Martelinho Carioca
5.2212.N,5.2212,N,0,test,validation,"Qual é o filme do número primo, estrelado pela Emma Watson? A Bela e a Fera."
5.1472.N,5.1472,N,0,test,validation,Qual o melhor pote da cozinha? O de arroz.
5.54.H,5.54,H,1,test,train,Qual é o personagem histórico que fui eu que indiquei? Pero Vaz de indica minha.
5.679.N,5.679,N,0,test,test,Qual é a atriz mais fria da Globo? Nenhuma.
4.434.H,4.434,H,1,test,validation,Para onde vão os dentistas quando morrem? Para o céu da boca.
5.1570.N,5.1570,N,0,test,test,"Uma pessoa com o apelido Lu, foi para a padaria com suas duas irmãs Ana . Qual o nome da pessoa? Luciana"
5.1071.N,5.1071,N,0,test,train,Qual refrigerante predileto dos juízes? Coca-Cola.
5.395.H,5.395,H,1,test,train,De onde vem o sentimento mais planejado que existe? Do fundo decoração.
5.1765.H,5.1765,H,1,test,train,"Se o nome da franquia fosse Bar Cry, qual seria o drink mais consumido? Coquetel molotov."
4.573.N,4.573,N,0,test,test,Porque é que os cemitérios têm paredes? Porque as pessoas estão lá dentro.
5.150.H,5.150,H,1,test,train,"Qual a expressão que hora é de uma pessoa, hora é de todo mundo? Minha Nossa."
4.198.N,4.198,N,0,test,test,"Porque é que a febre tifóide é tão perigosa? Porque ou tu a curas, ou ela agrava-se mesmo."
5.3310.N,5.3310,N,0,test,train,Qual o cão que joga basquete? Pluto.
5.868.N,5.868,N,0,test,train,Por que o oftamologista foi pra Disney? Pra comprar minnie eye-pads.
5.2046.N,5.2046,N,0,test,train,Por que o responsável não compra nas Casas Bahia? Porque não gasta dinheiro em carnês
5.1620.N,5.1620,N,0,test,train,Qual é a comida que quase tirou nota dez? Lasanha.
5.3958.H,5.3958,H,1,test,train,Qual o esporte favorito dos escoceses? Whisky na neve.
5.4102.H,5.4102,H,1,test,test,Qual a quantia que te pagam e vc fica ofendido? Humilhão.
4.622.H,4.622,H,1,test,train,Que tamanho de roupa vestem as videntes? Tamanho médium.
5.2967.N,5.2967,N,0,test,train,Qual a carreira que causa dor e depressão? Ai triste!
5.2712.H,5.2712,H,1,test,train,Por que o mineiro não tropeça mais nos fios em casa? Porque é tudo uaireless.
5.2341.N,5.2341,N,0,test,train,Qual meia da seleção joga na posição que o técnico preferir? Renato Augusto.
4.184.H,4.184,H,1,test,validation,O que é que uma hiena diz quando chega ao topo do Monte Kilimanjaro? Hiena pá!
5.3552.N,5.3552,N,0,test,train,Qual cachorro que não gosta de boneca? Dálmata.
4.168.N,4.168,N,0,test,train,"Tenho uma amiga que nem é quente, nem é fria . É a Maria."
5.1573.N,5.1573,N,0,test,train,Qual banda não está bem? Banda Calypso.
4.219.H,4.219,H,1,test,test,"Como é que se diz ""chuveiro"" em alemão? Götaskæm."
5.2312.H,5.2312,H,1,test,train,Qual é o nome da banda favorita das pessoas cansadas? Exausta samba
5.3267.H,5.3267,H,1,test,train,Qual produto de limpeza uso no jardim? Poli Flor.
4.625.N,4.625,N,0,test,train,O que é um indivíduo numa poça de lama? Uma pessoa.
5.864.H,5.864,H,1,test,train,Por que é tão difícil fazer piadas sobre ácidos? Porque é um tema nada básico.
4.285.H,4.285,H,1,test,train,Chumbei no exame de medicina gastrointestinal. Não estudei uma peida.
5.447.N,5.447,N,0,test,train,"Por que o pintor não salvou as pessoas em perigo nem aqui, nem lá? Porque ele é o Michelangelo."
4.357.H,4.357,H,1,test,test,"Era uma vez um gajo que comia tantas belgas, mas tantas belgas, que um dia ficou com o intestino belgado."
4.36.H,4.36,H,1,test,train,Uma loira viu um jogo de futebol que acabou 1-0. Qual foi o seu jogador preferido? O Vidoso. Porque o golo foi do Vidoso.
5.1869.H,5.1869,H,1,test,train,Que parte do corpo cuida das coisas? To no zelo
5.41.N,5.41,N,0,test,validation,Qual cantora brasileira só cria galinha? Ivete.
5.635.H,5.635,H,1,test,train,Qual é o policial que não gosta de gente com boca suja? Guarda napo.
4.654.N,4.654,N,0,test,train,Onde é que os cães fazem compras? Na feira da lata.
4.288.N,4.288,N,0,test,test,Um homem foi apanhado a roubar um carro . Apanhou 12 meses.
5.1819.N,5.1819,N,0,test,train,Por que não tinha nenhum outro animal na ilha dos macacos? Porque ele briga.
5.2998.H,5.2998,H,1,test,train,Qual é o cosmético que nunca consegue terminar de explicar uma localização? É lá que...
4.356.N,4.356,N,0,test,train,O Rodolfo adoeceu e o Pai Natal não vai conseguir entregar as prendas . Teve uma insuficiência cardíaca .
4.642.N,4.642,N,0,test,train,O que acontece quando uma vegan entorna a comida? Fica toda suja.
5.4082.N,5.4082,N,0,test,train,Qual papelaria fala mal de você? Kalunga.
5.275.H,5.275,H,1,test,test,Por que está chovendo na faculdade? Porque as nuvens estão se formando.
5.130.N,5.130,N,0,test,train,Qual rua de São Paulo sofre frequentemente do mesmo mal súbito? Vinte e Três De Maio.
5.1625.N,5.1625,N,0,test,train,Qual é o maior cantor do mundo? Marilyn Manson.
5.3593.H,5.3593,H,1,test,train,"Que ator é cremador de manicômio, mas vive fazendo trapalhada? Fábio assa um são."
4.597.N,4.597,N,0,test,train,Onde é que os apreciadores de pão-de-ló costumam ir nas férias? Ovar.
4.262.H,4.262,H,1,test,train,Que nome se dá a um pássaro aleijado? Comdor.
5.67.N,5.67,N,0,test,train,Qual é a parte da célula que ninguém suporta? Retículo Endoplasmático.
5.1357.N,5.1357,N,0,test,test,Por que a atriz ganhou o Oscar? Porque ela fez o melhor papel.
5.211.N,5.211,N,0,test,train,Qual é o urso que muda de opinião toda hora? Urso Pandas.
3.3.N,3.3,N,0,test,train,Por que um policial estava interrogando um saco de cimento? Porque ele queria informações verdadeiras.
5.3192.H,5.3192,H,1,test,train,Qual personagem de desenho que não tem pinto? Pica pado.
5.2230.N,5.2230,N,0,test,test,Qual raça de cachorro assumia quando bebia muito? o poodle
5.1678.N,5.1678,N,0,test,test,Quem foi a primeira pessoa que comprou um apartamento na planta? O Roberto.
5.196.N,5.196,N,0,test,train,Qual é o lugar que vem depois do além? O espaço.
5.4091.N,5.4091,N,0,test,train,Qual fruta favorita do bode? Jabuticaba.
5.3685.N,5.3685,N,0,test,test,Qual chefe que não consulta livro de receitas? O Chefe de cozinha.
4.215.N,4.215,N,0,test,test,O que diz a mãe quando vai por o filho à escola? Lá vai o meu rebento ...
5.2857.H,5.2857,H,1,test,train,Que carro você entrega na concessionária assim que retira? The Volvo 
4.316.N,4.316,N,0,test,train,Como é que os sapateiros entram nas piscinas? Fazem um mergulho.
4.430.N,4.430,N,0,test,validation,O que diz um empregado para o outro? Vamos mas é trabalhar que o patrão está teso.
5.651.H,5.651,H,1,test,train,Qual ator de Hollywood tem a melhor mira do mundo? O Wesley Sniper.
5.1806.H,5.1806,H,1,test,train,Qual é a música preferida do cabeleireiro? Mona alisa
5.1118.H,5.1118,H,1,test,test,"Qual o quadro composto por um homem gay, afeminado e sem dinheiro? A Mona Lisa."
4.130.N,4.130,N,0,test,train,Qual é a parte do corpo mais leve? É o fio de cabelo.
5.1926.N,5.1926,N,0,test,train,O que o Cebolinha falou pro médico quando se acidentou numa hélice? Está doendo.
5.970.H,5.970,H,1,test,train,Qual é a parte do corpo que mais se precipita?  Chuvaco.
5.903.N,5.903,N,0,test,train,Qual é o banco abençoado? Igreja.
